Company Name,Exchange:Ticker,Industry Group,Primary Sector,SIC Code,Country,Broad Group,Sub Group
Anlima Yarn Dyeing Limited (DSE:ANLIMAYARN),DSE:ANLIMAYARN,Apparel,Consumer Discretionary,2200,Bangladesh,Emerging Markets,Small Asia
"Annil Co.,Ltd (SZSE:002875)",SZSE:002875,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
ANTA Sports Products Limited (SEHK:2020),SEHK:2020,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
"Anzheng Fashion Group Co., Ltd. (SHSE:603839)",SHSE:603839,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
Apex Spinning & Knitting Mills Limited (DSE:APEXSPINN),DSE:APEXSPINN,Apparel,Consumer Discretionary,2300,Bangladesh,Emerging Markets,Small Asia
Apex Tannery Limited (DSE:APEXTANRY),DSE:APEXTANRY,Apparel,Consumer Discretionary,3140,Bangladesh,Emerging Markets,Small Asia
APM Industries Limited (BSE:523537),BSE:523537,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Aquafil S.p.A. (BIT:ECNL),BIT:ECNL,Apparel,Consumer Discretionary,2200,Italy,Developed Europe,EU & Environs
Arabia Cotton Ginning Company (CASE:ACGC),CASE:ACGC,Apparel,Consumer Discretionary,2200,Egypt,Emerging Markets,Africa and Middle East
Arctic Textile Mills Limited (KASE:ARCTM),KASE:ARCTM,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
Arex Industries Limited (BSE:526851),BSE:526851,Apparel,Consumer Discretionary,2300,India,Emerging Markets,India
Argon Denims Limited (DSE:ARGONDENIM),DSE:ARGONDENIM,Apparel,Consumer Discretionary,2200,Bangladesh,Emerging Markets,Small Asia
Arlen S.A. (WSE:ARL),WSE:ARL,Apparel,Consumer Discretionary,2300,Poland,Developed Europe,EU & Environs
Arsan Tekstil Ticaret ve Sanayi Anonim Sirketi (IBSE:ARSAN),IBSE:ARSAN,Apparel,Consumer Discretionary,2200,Turkey,Developed Europe,EU & Environs
Artistic Denim Mills Limited (KASE:ADMM),KASE:ADMM,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
Aruj Industries Limited (KASE:ARUJ),KASE:ARUJ,Apparel,Consumer Discretionary,2300,Pakistan,Emerging Markets,Small Asia
Arvind Limited (BSE:500101),BSE:500101,Apparel,Consumer Discretionary,2211,India,Emerging Markets,India
Ashapuri Gold Ornament Limited (BSE:542579),BSE:542579,Apparel,Consumer Discretionary,3911,India,Emerging Markets,India
Ashfaq Textile Mills Limited (KASE:ASHT),KASE:ASHT,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
Ashima Limited (NSEI:ASHIMASYN),NSEI:ASHIMASYN,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Ashnoor Textile Mills Limited (BSE:507872),BSE:507872,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Asia Fiber Public Company Limited (SET:AFC),SET:AFC,Apparel,Consumer Discretionary,2820,Thailand,Emerging Markets,Small Asia
Asian Star Company Limited (BSE:531847),BSE:531847,Apparel,Consumer Discretionary,3911,India,Emerging Markets,India
Asim Textile Mills Limited (KASE:ASTM),KASE:ASTM,Apparel,Consumer Discretionary,5199,Pakistan,Emerging Markets,Small Asia
Atlas Pearls Limited (ASX:ATP),ASX:ATP,Apparel,Consumer Discretionary,0900,Australia,"Australia, NZ and Canada",Australia & NZ
"Atsugi Co., Ltd. (TSE:3529)",TSE:3529,Apparel,Consumer Discretionary,2300,Japan,Japan,Japan
Atvo Enterprises Limited (BSE:532090),BSE:532090,Apparel,Consumer Discretionary,2300,India,Emerging Markets,India
"Authentic Holdings, Inc. (OTCPK:AHRO)",OTCPK:AHRO,Apparel,Consumer Discretionary,2300,United States,United States,United States
Avgol Industries 1953 Ltd (TASE:AVGL),TASE:AVGL,Apparel,Consumer Discretionary,2200,Israel,Emerging Markets,Africa and Middle East
Avi Ansh Textile Limited (NSEI:AVIANSH),NSEI:AVIANSH,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Axita Cotton Limited (BSE:542285),BSE:542285,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
AYM Syntex Limited (BSE:508933),BSE:508933,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
AZEARTH Corporation (TSE:3161),TSE:3161,Apparel,Consumer Discretionary,2300,Japan,Japan,Japan
Azgard Nine Limited (KASE:ANL),KASE:ANL,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
"AztechWB Co., Ltd. (KOSDAQ:A032080)",KOSDAQ:A032080,Apparel,Consumer Discretionary,2200,South Korea,Emerging Markets,Small Asia
Azzas 2154 S.A. (BOVESPA:AZZA3),BOVESPA:AZZA3,Apparel,Consumer Discretionary,2300,Brazil,Emerging Markets,Latin America & Caribbean
Baijin Life Science Holdings Limited (SEHK:1466),SEHK:1466,Apparel,Consumer Discretionary,3911,Hong Kong,Emerging Markets,China
"BAIKSAN Co,. Ltd (KOSE:A035150)",KOSE:A035150,Apparel,Consumer Discretionary,2200,South Korea,Emerging Markets,Small Asia
Banaras Beads Limited (BSE:526849),BSE:526849,Apparel,Consumer Discretionary,3990,India,Emerging Markets,India
Bang Overseas Limited (BSE:532946),BSE:532946,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Bannari Amman Spinning Mills Ltd (NSEI:BASML),NSEI:BASML,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Bannu Woollen Mills Limited (KASE:BNWM),KASE:BNWM,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
Banswara Syntex Limited (BSE:503722),BSE:503722,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
"Baoxiniao Holding Co., Ltd. (SZSE:002154)",SZSE:002154,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
"BARCOS Co., Ltd. (NSE:7790)",NSE:7790,Apparel,Consumer Discretionary,3100,Japan,Japan,Japan
Baroque Japan Limited (TSE:3548),TSE:3548,Apparel,Consumer Discretionary,5600,Japan,Japan,Japan
"Barrel Co., Ltd (KOSDAQ:A267790)",KOSDAQ:A267790,Apparel,Consumer Discretionary,2300,South Korea,Emerging Markets,Small Asia
Bauhaus International (Holdings) Limited (SEHK:483),SEHK:483,Apparel,Consumer Discretionary,2300,Hong Kong,Emerging Markets,China
"Beijing Jiaman Dress Co.,Ltd. (SZSE:301276)",SZSE:301276,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
Bella Casa Fashion & Retail Limited (BSE:539399),BSE:539399,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Bengal Tea & Fabrics Limited (BSE:532230),BSE:532230,Apparel,Consumer Discretionary,2090,India,Emerging Markets,India
Best Pacific International Holdings Limited (SEHK:2111),SEHK:2111,Apparel,Consumer Discretionary,2200,China,Emerging Markets,China
Betex India Limited (BSE:512477),BSE:512477,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Bhakti Gems and Jewellery Limited (BSE:540545),BSE:540545,Apparel,Consumer Discretionary,3911,India,Emerging Markets,India
Bhandari Hosiery Exports Limited (BSE:512608),BSE:512608,Apparel,Consumer Discretionary,2300,India,Emerging Markets,India
Bhanero Textile Mills Limited (KASE:BHAT),KASE:BHAT,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
Bharat Textiles and Proofing Industries Limited (BSE:531029),BSE:531029,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Bhartiya International Ltd. (BSE:526666),BSE:526666,Apparel,Consumer Discretionary,2300,India,Emerging Markets,India
Bhilwara Spinners Limited (BSE:514272),BSE:514272,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Bhilwara Technical Textiles Limited (BSE:533108),BSE:533108,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
"BIEM.L.FDLKK Garment Co.,Ltd. (SZSE:002832)",SZSE:002832,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
"Big Sun Shine CO., LTD. (TWSE:1475)",TWSE:1475,Apparel,Consumer Discretionary,2390,Taiwan,Emerging Markets,Small Asia
Bijou Brigitte modische Accessoires Aktiengesellschaft (XTRA:BIJ),XTRA:BIJ,Apparel,Consumer Discretionary,5944,Germany,Developed Europe,EU & Environs
Bilici Yatirim Sanayi ve Ticaret A.S. (IBSE:BLCYT),IBSE:BLCYT,Apparel,Consumer Discretionary,2200,Turkey,Developed Europe,EU & Environs
Billion Industrial Holdings Limited (SEHK:2299),SEHK:2299,Apparel,Consumer Discretionary,2200,Hong Kong,Emerging Markets,China
Binayak Tex Processors Limited (BSE:523054),BSE:523054,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Bindal Exports Limited (BSE:540148),BSE:540148,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Binh Thanh Import Export Production and Trade Joint Stock Company (HOSE:GIL),HOSE:GIL,Apparel,Consumer Discretionary,9997,Vietnam,Emerging Markets,Small Asia
Birlik Mensucat Ticaret ve Sanayi Isletmesi A.S. (IBSE:BRMEN),IBSE:BRMEN,Apparel,Consumer Discretionary,2200,Turkey,Developed Europe,EU & Environs
Bitcoin Japan Corporation (TSE:8105),TSE:8105,Apparel,Consumer Discretionary,5130,Japan,Japan,Japan
Bizotic Commercial Limited (BSE:543926),BSE:543926,Apparel,Consumer Discretionary,2320,India,Emerging Markets,India
Björn Borg AB (publ) (OM:BORG),OM:BORG,Apparel,Consumer Discretionary,2300,Sweden,Developed Europe,EU & Environs
Blessed Textiles Limited (KASE:BTL),KASE:BTL,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
Blue Chip Tex Industries Limited (BSE:506981),BSE:506981,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
"Bon Fame Co., Ltd. (TPEX:8433)",TPEX:8433,Apparel,Consumer Discretionary,2300,Taiwan,Emerging Markets,Small Asia
Bonny International Holding Limited (SEHK:1906),SEHK:1906,Apparel,Consumer Discretionary,2340,Hong Kong,Emerging Markets,China
Borana Weaves Limited (NSEI:BORANA),NSEI:BORANA,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Bosideng International Holdings Limited (SEHK:3998),SEHK:3998,Apparel,Consumer Discretionary,2300,Hong Kong,Emerging Markets,China
Bossa Ticaret ve Sanayi Isletmeleri T.A.S. (IBSE:BOSSA),IBSE:BOSSA,Apparel,Consumer Discretionary,2200,Turkey,Developed Europe,EU & Environs
"Bros Eastern.,Ltd (SHSE:601339)",SHSE:601339,Apparel,Consumer Discretionary,2200,China,Emerging Markets,China
Brunello Cucinelli S.p.A. (BIT:BC),BIT:BC,Apparel,Consumer Discretionary,2300,Italy,Developed Europe,EU & Environs
BSL Limited (BSE:514045),BSE:514045,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Burberry Group plc (LSE:BRBY),LSE:BRBY,Apparel,Consumer Discretionary,2300,United Kingdom,Developed Europe,UK
"BYC Co., Ltd. (KOSE:A001460)",KOSE:A001460,Apparel,Consumer Discretionary,2300,South Korea,Emerging Markets,Small Asia
C & A Textiles Limited (DSE:CNATEX),DSE:CNATEX,Apparel,Consumer Discretionary,2300,Bangladesh,Emerging Markets,Small Asia
"C-SITE Co., Ltd. (KOSDAQ:A109670)",KOSDAQ:A109670,Apparel,Consumer Discretionary,9995,South Korea,Emerging Markets,Small Asia
Cabbeen Fashion Limited (SEHK:2030),SEHK:2030,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
Caleffi S.p.A. (BIT:CLF),BIT:CLF,Apparel,Consumer Discretionary,2211,Italy,Developed Europe,EU & Environs
CALIDA Holding AG (SWX:CALN),SWX:CALN,Apparel,Consumer Discretionary,2300,Switzerland,Developed Europe,EU & Environs
Cambuci S.A. (BOVESPA:CAMB3),BOVESPA:CAMB3,Apparel,Consumer Discretionary,2300,Brazil,Emerging Markets,Latin America & Caribbean
Canada Goose Holdings Inc. (TSX:GOOS),TSX:GOOS,Apparel,Consumer Discretionary,2300,Canada,"Australia, NZ and Canada",Canada
Cantabil Retail India Limited (NSEI:CANTABIL),NSEI:CANTABIL,Apparel,Consumer Discretionary,2300,India,Emerging Markets,India
Capri Holdings Limited (NYSE:CPRI),NYSE:CPRI,Apparel,Consumer Discretionary,2300,United Kingdom,Developed Europe,UK
Carnival Industrial Corporation (TWSE:1417),TWSE:1417,Apparel,Consumer Discretionary,2300,Taiwan,Emerging Markets,Small Asia
Carpenter Tan Holdings Limited (SEHK:837),SEHK:837,Apparel,Consumer Discretionary,3990,Hong Kong,Emerging Markets,China
Carry Wealth Holdings Limited (SEHK:643),SEHK:643,Apparel,Consumer Discretionary,2300,Hong Kong,Emerging Markets,China
"Cartel Blue, Inc. (OTCPK:CRTL)",OTCPK:CRTL,Apparel,Consumer Discretionary,2300,United States,United States,United States
"Carter's, Inc. (NYSE:CRI)",NYSE:CRI,Apparel,Consumer Discretionary,2300,United States,United States,United States
Castle Peak Holdings Public Company Limited (SET:CPH),SET:CPH,Apparel,Consumer Discretionary,2300,Thailand,Emerging Markets,Small Asia
Cateks d.d. (ZGSE:CTKS),ZGSE:CTKS,Apparel,Consumer Discretionary,2200,Croatia,Emerging Markets,EU & Environs
"Cathay Consolidated, Inc. (TWSE:1342)",TWSE:1342,Apparel,Consumer Discretionary,2300,Taiwan,Emerging Markets,Small Asia
Cayman Island Grand Galactica Corp Limited (TPEX:2924),TPEX:2924,Apparel,Consumer Discretionary,5940,Taiwan,Emerging Markets,Small Asia
CDRL S.A. (WSE:CDL),WSE:CDL,Apparel,Consumer Discretionary,2300,Poland,Developed Europe,EU & Environs
Cedaar Textiles Limited (NSEI:CEDAAR),NSEI:CEDAAR,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
"Cedar Development Co.,Ltd. (SZSE:002485)",SZSE:002485,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
Celebrity Fashions Limited (NSEI:CELEBRITY),NSEI:CELEBRITY,Apparel,Consumer Discretionary,2300,India,Emerging Markets,India
Central Development Holdings Limited (SEHK:475),SEHK:475,Apparel,Consumer Discretionary,3910,Hong Kong,Emerging Markets,China
Century Enka Limited (NSEI:CENTENKA),NSEI:CENTENKA,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
Century Synthetic Fiber Corporation (HOSE:STK),HOSE:STK,Apparel,Consumer Discretionary,2200,Vietnam,Emerging Markets,Small Asia
Chai Watana Tannery Group Public Company Limited (SET:CWT),SET:CWT,Apparel,Consumer Discretionary,3100,Thailand,Emerging Markets,Small Asia
Chang-Ho Fibre Corporation (TWSE:1468),TWSE:1468,Apparel,Consumer Discretionary,2221,Taiwan,Emerging Markets,Small Asia
"Charles & Colvard, Ltd. (OTCPK:CTHR)",OTCPK:CTHR,Apparel,Consumer Discretionary,3290,United States,United States,United States
Cheetah Holdings Berhad (KLSE:CHEETAH),KLSE:CHEETAH,Apparel,Consumer Discretionary,2300,Malaysia,Emerging Markets,Small Asia
Chenab Limited (KASE:CHBL),KASE:CHBL,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
Cheviot Company Limited (BSE:526817),BSE:526817,Apparel,Consumer Discretionary,2200,India,Emerging Markets,India
"Chia Her Industrial Co., Ltd. (TWSE:1449)",TWSE:1449,Apparel,Consumer Discretionary,2200,Taiwan,Emerging Markets,Small Asia
China Anchu Energy Storage Group Limited (SEHK:2399),SEHK:2399,Apparel,Consumer Discretionary,2200,China,Emerging Markets,China
"China Dongxiang (Group) Co., Ltd. (SEHK:3818)",SEHK:3818,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
China International Development Corporation Limited (SEHK:264),SEHK:264,Apparel,Consumer Discretionary,3100,Hong Kong,Emerging Markets,China
China Jicheng Holdings Limited (SEHK:1027),SEHK:1027,Apparel,Consumer Discretionary,3990,China,Emerging Markets,China
China Lilang Limited (SEHK:1234),SEHK:1234,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
"China National Gold Group Gold Jewellery Co.,Ltd. (SHSE:600916)",SHSE:600916,Apparel,Consumer Discretionary,3911,China,Emerging Markets,China
China Partytime Culture Holdings Limited (SEHK:1532),SEHK:1532,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
China Ting Group Holdings Limited (SEHK:3398),SEHK:3398,Apparel,Consumer Discretionary,2300,Hong Kong,Emerging Markets,China
China Weaving Materials Holdings Limited (SEHK:3778),SEHK:3778,Apparel,Consumer Discretionary,2200,Hong Kong,Emerging Markets,China
"Chokwang Leather Co.,Ltd. (KOSE:A004700)",KOSE:A004700,Apparel,Consumer Discretionary,3100,South Korea,Emerging Markets,Small Asia
"Chonbang Co., Ltd. (KOSE:A000950)",KOSE:A000950,Apparel,Consumer Discretionary,2200,South Korea,Emerging Markets,Small Asia
Chong Fai Jewellery Group Holdings Company Limited (SEHK:8537),SEHK:8537,Apparel,Consumer Discretionary,3911,Hong Kong,Emerging Markets,China
Chow Sang Sang Holdings International Limited (SEHK:116),SEHK:116,Apparel,Consumer Discretionary,5944,Hong Kong,Emerging Markets,China
"Chow Tai Seng Jewellery Co., Ltd. (SZSE:002867)",SZSE:002867,Apparel,Consumer Discretionary,3911,China,Emerging Markets,China
Christian Dior SE (ENXTPA:CDI),ENXTPA:CDI,Apparel,Consumer Discretionary,2300,France,Developed Europe,EU & Environs
"CHTC Helon Co., Ltd. (SZSE:000677)",SZSE:000677,Apparel,Consumer Discretionary,2200,China,Emerging Markets,China
"Chyang Sheng Texing Co., Ltd. (TWSE:1463)",TWSE:1463,Apparel,Consumer Discretionary,2200,Taiwan,Emerging Markets,Small Asia
CIEL Limited (MUSE:CIEL.N0000),MUSE:CIEL.N0000,Apparel,Consumer Discretionary,2300,Mauritius,Emerging Markets,Africa and Middle East
Cirtek Holdings Limited (SEHK:1433),SEHK:1433,Apparel,Consumer Discretionary,2390,Hong Kong,Emerging Markets,China
Citychamp Watch & Jewellery Group Limited (SEHK:256),SEHK:256,Apparel,Consumer Discretionary,3873,Hong Kong,Emerging Markets,China
Cityman Limited (BSE:521210),BSE:521210,Apparel,Consumer Discretionary,2300,India,Emerging Markets,India
"CJW International CO., LTD. (TPEX:5301)",TPEX:5301,Apparel,Consumer Discretionary,3672,Taiwan,Emerging Markets,Small Asia
"Classico, Inc. (TSE:442A)",TSE:442A,Apparel,Consumer Discretionary,2300,Japan,Japan,Japan
Coats Group plc (LSE:COA),LSE:COA,Apparel,Consumer Discretionary,2200,United Kingdom,Developed Europe,UK
Code Green Apparel Corp. (OTCPK:CGAC),OTCPK:CGAC,Apparel,Consumer Discretionary,2300,United States,United States,United States
"Codes Combine Co., Ltd. (KOSDAQ:A047770)",KOSDAQ:A047770,Apparel,Consumer Discretionary,3580,South Korea,Emerging Markets,Small Asia
Colony Textile Mills Limited (KASE:CTM),KASE:CTM,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
Columbia Sportswear Company (NasdaqGS:COLM),NasdaqGS:COLM,Apparel,Consumer Discretionary,2300,United States,United States,United States
Compagnie Financière Richemont SA (SWX:CFR),SWX:CFR,Apparel,Consumer Discretionary,5944,Switzerland,Developed Europe,EU & Environs
Cosmo Lady (China) Holdings Company Limited (SEHK:2298),SEHK:2298,Apparel,Consumer Discretionary,2300,China,Emerging Markets,China
CPL Group Public Company Limited (SET:CPL),SET:CPL,Apparel,Consumer Discretionary,3100,Thailand,Emerging Markets,Small Asia
CPS Shapers Limited (NSEI:CPS),NSEI:CPS,Apparel,Consumer Discretionary,2300,India,Emerging Markets,India
"Creas F&C Co.,Ltd (KOSDAQ:A110790)",KOSDAQ:A110790,Apparel,Consumer Discretionary,2300,South Korea,Emerging Markets,Small Asia
Crescent Cotton Mills Limited (KASE:CCM),KASE:CCM,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
Crescent Fibres Limited (KASE:CFL),KASE:CFL,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
Crescent Jute Products Limited (KASE:CJPL),KASE:CJPL,Apparel,Consumer Discretionary,2200,Pakistan,Emerging Markets,Small Asia
Crocodile Garments Limited (SEHK:122),SEHK:122,Apparel,Consumer Discretionary,2300,Hong Kong,Emerging Markets,China
Cross Plus Inc. (TSE:3320),TSE:3320,Apparel,Consumer Discretionary,2300,Japan,Japan,Japan
"Crossfor Co.,Ltd. (TSE:7810)",TSE:7810,Apparel,Consumer Discretionary,3911,Japan,Japan,Japan
"Crown Crafts, Inc. (NasdaqCM:CRWS)",NasdaqCM:CRWS,Apparel,Consumer Discretionary,2211,United States,United States,United States
Crystal International Group Limited (SEHK:2232),SEHK:2232,Apparel,Consumer Discretionary,2300,Hong Kong,Emerging Markets,China
CSP International Fashion Group S.p.A. (BIT:CSP),BIT:CSP,Apparel,Consumer Discretionary,2250,Italy,Developed Europe,EU & Environs
