Bloomberg Symbol,Primary Exchange,0.00me,Industry 0.00me,FCFF,FCFE,Market Capitalization,Firm Value,Enterprise Value,Cash & near Cash,Invested Capital,Total Debt,Book Equity,Revenues,Net Cap Ex,EBIT,EBITDA,EBIT (1-t),Chg in non-cash WC,Reinvestment,Tax Rate,Net Income,Standard deviation in stock prices,Beta,Geo growth in earnings per share,Cash/Firm Value,Payout Ratio,Reinvestment Rate,Net Margin,After-tax Margin,PE,PBV,PS,EV/EBITDA,EV/EBIT,Firm Value/BV,EV/Sales,ROE,ROIC,Market Debt to Capital,Market Debt to Equity,Book Debt to Equity,Interest Coverage Ratio,Geometric Growth-EPS Before XO,Volatility 90 Day Calc,Raw Beta,Current Market Cap,Operating Income (Losses),Effective Tax Rate,Capital Expenditures,Depreciation & Amortization,Cash Flow Net Income,Total Debt (ST & LT Debt),Interest Expense,Sales/Revenue/Turnover,Changes in Non-Cash Work Cap,Industry Subgroup,IBES Est Growth,Dividends Paid,Total Common Equity,Cash&Near Cash Items,Adj Beta
TTK GR Equity     ,Xetra,TAKKT AG,Retail-Mail Order,53.686527999999996,39.12801491805956,568.62,754.9,750.93,3.97,363.37,186.28,181.06,727.63,-16.130000000000003,62.44,87.13,40.036528,2.48,-13.650000000000002,0.3588,32.4,0.29113,0.7431059506531206,0.0292,0.005258974698635581,0.25771604938271603,-0.3409386548204181,0.044528125558319476,0.05502319585503621,17.55,3.140505909643212,0.7814686035485068,8.618501090324802,12.02642536835362,2.0550443730603796,1.0320217693058285,0.17894620567767588,0.11018115969947986,0.2467611604185985,0.3276001547606486,1.0288302220258478,5.6252252252252255,2.92,29.113,0.512,568620000,62.44,35.88,-8.56,24.69,32.4,186.28,11.1,727.63,-2.48,Retail-Mail Order,,-8.35,181.06,3.97,0.7431059506531206
TAG GR Equity     ,Frankfurt,TARKETT AG,Bldg&Construct Prod-Misc,53.22979000000001,42.86370257966616,718.7229,1035.3229000000001,999.1229000000001,36.2,622.8,316.6,342.4,1384.8,-7.5,83.9,144.9,52.529790000000006,6.8,-0.7000000000000002,0.3739,42.5,0.20675999999999997,0.667634252539913,0.2915,0.03496493702592689,0.2423529411764706,-0.013325771909615479,0.03069035239745812,0.0379331239168111,16.911127058823528,2.099073890186916,0.5190084488734835,6.895258109040718,11.908497020262217,1.571051441578149,0.7214925621028309,0.12412383177570094,0.08434455684007709,0.30579831664111745,0.44050356542138847,0.9246495327102805,6.2611940298507465,29.15,20.676,0.46,718722900,83.9,37.39,-53.5,61,42.5,316.6,13.4,1384.8,-6.8,Bldg&Construct Prod-Misc,,-10.3,342.4,36.2,0.667634252539913
TDS GR Equity     ,Xetra,TDS INFORMATIONSTECHNOLOGIE,Computer Services,5.503198,2.3843251430494785,67.30932,94.28932,87.49932,6.79,52.63,26.98,32.44,96.74,-3.1799999999999997,2.74,15.35,2.74,3.63,0.4500000000000002,0,2.6300000000000003,0.2532,0.7285921625544267,0.00,0.07201239758649229,0.00,0.16423357664233582,-0.033181724209220595,0.028323340913789543,0,2.074886559802713,0.6957754806698367,5.700281433224756,31.93405839416058,1.5868280040390441,0.9044792226586728,0.08107274969173861,0.052061561846855405,0.28614057244235086,0.40083602092548254,0.8316892725030827,24.90909090909091,,25.32,0.502,67309320,2.74,-117.27,-9.43,12.61,-3.21,26.98,0.11,96.74,-3.63,Computer Services,,,32.44,6.79,0.7285921625544267
TNH GR Equity     ,Xetra,TECHEM AG,Electronic Measur Instr,40.88377,37.86286022761915,803.3665,1030.9365,1016.4965,14.44,379.2,227.57,166.07,432.01,4.119999999999997,87.3,138.32999999999998,54.55377,9.55,13.669999999999998,0.3751,43.63,0.37152999999999997,1.1567489114658926,0.4633,0.014006682273835488,0,0.25057846597952804,0.10099303256869055,0.126278951876114,18.413167545267015,4.837517311976877,1.8596016295919076,7.348344538422613,11.643717067583047,2.6189830809877046,2.3529466910488184,0.26272053953152286,0.14386542721518988,0.22074104467151953,0.28327046248505505,1.3703257662431505,5.894665766374072,46.33,37.153,0.797,803366500,87.3,37.51,-55.15,51.03,43.63,227.57,14.81,432.01,-9.55,Electronic Measur Instr,11,,166.07,14.44,1.1567489114658926
TTR GR Equity     ,Xetra,TECHNOTRANS,Machinery-Print Trade,10.330784000000001,8.902851711026615,111.21,125.77,113.16,12.61,42.620000000000005,14.56,40.67,117.26,-1.44,11.23,14.96,7.420784000000001,-1.47,-2.91,0.3392,6.76,0.35905000000000004,1.5384615384615388,0.0767,0.10026238371630754,0.29289940828402367,-0.3921418545533733,0.057649667405764965,0.06328487122633465,16.45118343195266,2.734447996065896,0.9484052532833019,7.564171122994652,10.076580587711486,2.277204417888828,0.965034965034965,0.16621588394393902,0.17411506335053967,0.11576687604357161,0.130923478104487,0.35800344234079173,9.516949152542374,7.67,35.905,1.06,111210000,11.23,33.92,-2.29,3.73,6.76,14.56,1.18,117.26,1.47,Machinery-Print Trade,9.67,-1.98,40.67,12.61,1.5384615384615388
TGT GR Equity     ,Xetra,TELEGATE AG,Telecom Services,23.935741999999998,18.257277277277275,294.4088,299.1388,289.8088,9.33,10.65,4.73,15.25,167.4,-7.959999999999999,10.26,20.7,9.815742,-6.16,-14.12,0.0433,7.48,0.22243,1.0638606676342526,0.00,0.031189534757777995,0,-1.4385056167939214,0.044683393070489845,0.05863645161290323,39.359465240641704,19.305495081967212,1.7587144563918755,14.000425120772949,28.24647173489279,14.971911911911912,1.7312353643966547,0.4904918032786886,0.9216659154929577,0.015812057813964622,0.016066095850395777,0.3101639344262295,14.657142857142858,,22.243,0.733,294408800,10.26,4.33,-2.48,10.44,7.48,4.73,0.7,167.4,6.16,Telecom Services,1.18,,15.25,9.33,1.0638606676342526
TLI GR Equity     ,Xetra,TELES AG,Web Portals/ISP,17.264878,18.148305439330542,208.3485,209.8885,159.4485,50.44,6.920000000000002,1.54,55.82,76.5,0.29000000000000004,12.59,17.39,10.124878,-7.43,-7.14,0.19579999999999997,11.2,0.27186,1.9753265602322208,0.00,0.2403180736438633,0,-0.7051936823337525,0.14640522875816991,0.13235134640522878,18.602544642857143,3.7325062701540666,2.723509803921569,9.168976423231742,12.664694201747418,3.6591440027894,2.0842941176470586,0.20064493013256895,1,0.007337229052568388,0.007391461901573565,0.027588677893228233,50.36,,27.186,1.361,208348500,12.59,19.58,-5.09,4.8,11.2,1.54,0.25,76.5,7.43,Web Portals/ISP,,0,55.82,50.44,1.9753265602322208
TWE6 GR Equity     ,Frankfurt,TEUTOBURGER WALD-EISENBAHN-B,Transport-Rail,-0.05,-0.09,11.6375,11.6375,11.567499999999999,0.07,2.33,0,2.4,0.53,0,-0.05,-0.05,-0.05,0,0,0,-0.09,0.09976000000000002,0.4034833091436866,0.00,0.006015037593984964,0.00,0.00,0,-0.09433962264150944,0,4.848958333333333,20,0,0,4.848958333333333,20,-0.0375,-0.02145922746781116,0,0,0,0.00,,9.976,0.278,11637500,-0.05,0,,,,0,0.04,0.53,,Transport-Rail,,,2.4,0.07,0.4034833091436866
TWE GR Equity     ,Frankfurt,TEUTOBURGER WALD-EISENBAHN-A,Transport-Rail,-0.05,-0.09,11.6375,11.6375,11.567499999999999,0.07,2.33,0,2.4,0.53,0,-0.05,-0.05,-0.05,0,0,0,-0.09,0.06881999999999999,0.3439767779390421,0.00,0.006015037593984964,0.00,0.00,0,-0.09433962264150944,0,4.848958333333333,20,0,0,4.848958333333333,20,-0.0375,-0.02145922746781116,0,0,0,0.00,,6.882,0.237,11637500,-0.05,0,,,,0,0.04,0.53,,Transport-Rail,,,2.4,0.07,0.3439767779390421
NBH GR Equity     ,Frankfurt,TEXTILGRUPPE HOF AG,Textile-Apparel,-2.0299999999999994,-6.395390854324735,35.64,91.47,88.96,2.51,116.11,55.83,62.79,192.2,-8.06,-6.02,12.21,-6.018193999999999,4.07,-3.99,0.0003,-8.507447,0.19768,0.8156748911465894,0.00,0.027440690936919206,0.00,0.00,-0.049895941727367325,-0.03131214360041623,0,0.5676063067367415,0.1854318418314256,7.285831285831285,0,0.7711178553363682,0.46285119667013525,-0.13549047619047622,-0.051831831883558686,0.6103640537881272,1.5664983164983164,0.8891543239369326,0.00,,19.768,0.562,35640000,-6.02,0.03,-10.17,18.23,-9.59,55.83,2.49,192.2,-4.07,Textile-Apparel,,-0.89,62.79,2.51,0.8156748911465894
TKA GR Equity     ,Xetra,THYSSENKRUPP AG,Steel-Producers,1137.6074999999998,930.5212198423442,7459.176,11691.176,10341.176,1350,11209,4232,8327,39342,-185,1837,3353,1097.6074999999998,145,-40,0.4025,904,0.16985,1.8519593613933238,0.2639,0.11547170276112514,0.2754424778761062,-0.03644289967041953,0.022977987900970973,0.027899128158202426,8.251300884955752,0.8957819142548337,0.18959829190178437,3.0841562779600356,5.62938268916712,0.9309002309101043,0.2628533374002338,0.10856250750570434,0.09792198233562315,0.3619824045074679,0.5673548928192604,0.5082262519514831,6.1644295302013425,26.39,16.985,1.276,7459176000,1837,40.25,-1331,1516,904,4232,298,39342,-145,Steel-Producers,5.705,-249,8327,1350,1.8519593613933238
TBB GR Equity     ,Frankfurt,TIAG TABBERT-INDUSTRIE AG,Auto-Cars/Light Trucks,-0.24683500000000014,-0.07993265993266019,21,24.1,24.01,0.09,14.76,3.1,11.75,51.64,1.06,0.95,1.41,0.903165,0.09,1.1500000000000001,0.0493,0.83,1.38136,0.9550072568940494,0.00,0.003734439834024896,0,1.2733000060896957,0.016072811773818745,0.0174896398140976,25.30120481927711,1.7872340425531914,0.4066615027110767,17.028368794326244,25.27368421052632,1.622895622895623,0.4649496514329977,0.07063829787234042,0.06119004065040651,0.12863070539419086,0.14761904761904762,0.26382978723404255,2.3749999999999996,,138.136,0.658,21000000,0.95,4.93,-1.52,0.46,0.83,3.1,0.4,51.64,-0.09,Auto-Cars/Light Trucks,,,11.75,0.09,0.9550072568940494
TIS GR Equity     ,Frankfurt,TISCON AG INFOSYSTEMS,Applications Software,-1.1300000000000001,-1.09613,11.25,11.25,8.42,2.83,6.529999999999999,0,9.36,9.96,-0.6,-1.06,-0.44000000000000006,-1.01654,0.67,0.07000000000000006,0.040999999999999995,-1.02613,0.65704,1.4571843251088534,0.00,0.2515555555555556,0.00,0.00,-0.07228915662650602,-0.10206224899598393,0,1.201923076923077,1.1295180722891565,0,0,1.201923076923077,0.8453815261044176,-0.10962927350427351,-0.15567228177641657,0,0,0,0.00,,65.704,1.004,11250000,-1.06,4.1,-0.02,0.62,-0.72,0,0.01,9.96,-0.67,Applications Software,,,9.36,2.83,1.4571843251088534
TFA GR Equity     ,Xetra,TOMORROW FOCUS AG,Internet Content-Info/Ne,-11.200000000000001,-10.856743902439025,83.5692,83.6092,80.7092,2.9,29.9,0.04,32.76,49.46,1.7100000000000004,-0.33,1.9499999999999997,0,9.16,10.870000000000001,1,0,0.49377000000000004,1.2612481857764877,0.00,0.03468517818613263,0.00,0.00,-0.004852405984634048,0,0,2.550952380952381,1.6896320258794983,41.38933333333334,0,2.5490609756097564,1.631807521229276,0,0,0.0004784162508432086,0.00047864524250561214,0.001221001221001221,0.00,,49.377,0.869,83569200,-0.33,169.28,-3.99,2.28,-0.24,0.04,0.07,49.46,-9.16,Internet Content-Info/Ne,,,32.76,2.9,1.2612481857764877
TRI GR Equity     ,Frankfurt,TRIUMPH INTER0.00TIO0.00L AG,Apparel Manufacturers,13.42112,12.51,167.3524,167.3524,166.8424,0.51,68.72999999999999,0,69.24,269.26,-0.31000000000000005,16.32,19.92,13.52112,0.41,0.09999999999999992,0.17149999999999999,12.61,0.95592,0.5486211901306242,0.00,0.0030474615243044024,0,0.007395837031251844,0.04683205823367748,0.05021585085047909,13.271403647898493,2.416990179087233,0.6215271484810221,8.375622489959838,10.223186274509803,2.416990179087233,0.6196330684097155,0.1821201617562103,0.19672806634657358,0,0,0,1632,,95.592,0.378,167352400,16.32,17.15,-3.29,3.6,12.61,0,0.01,269.26,-0.41,Apparel Manufacturers,,,69.24,0.51,0.5486211901306242
TTO GR Equity     ,Frankfurt,TTL INFORMATION TECHNOLOGY,Computer Services,5.928239999999999,1.0711823397355944,17.816,77.756,68.496,9.26,70.91999999999999,59.94,20.24,46.52,-1.9699999999999989,2.89,34.43,2.3582400000000003,-1.6,-3.569999999999999,0.184,0.17,0.31727,0.9303338171262701,0.00,0.11909048819383714,0,-1.5138408304498263,0.003654342218400688,0.050693035253654345,104.79999999999998,0.8802371541501977,0.382975064488392,1.9894278245715944,23.701038062283736,0.9697680219506112,1.4723989681857264,0.00839920948616601,0.03325211505922167,0.770872987293585,3.3643915581499777,2.9614624505928857,0.857566765578635,,31.727,0.641,17816000,2.89,18.4,-29.57,31.54,0.17,59.94,3.37,46.52,1.6,Computer Services,,,20.24,9.26,0.9303338171262701
TUI GR Equity     ,Xetra,TUI AG,Travel Services,311.32469000000003,403.64540155440415,3382.074,7113.773999999999,6632.673999999999,481.1,6003.699999999999,3731.7,2753.1,18046.2,146.5,636.1,1156.1,510.72469,52.9,199.4,0.1971,488.3,0.22506,1.8200290275761974,0.019799999999999998,0.06762936241719235,0.28138439483923816,0.3904256126720641,0.02705832806906717,0.028300954771641674,6.926221585091133,1.2284602811376268,0.1874119759284503,5.737110976559121,10.427093224335794,1.0969920429311621,0.3675385399696334,0.17736369910282954,0.08506832286756502,0.5245738759763805,1.103376212347808,1.3554538520213577,2.5162183544303796,1.98,22.506,1.254,3382074000,636.1,19.71,-666.5,520,488.3,3731.7,252.8,18046.2,-52.9,Travel Services,5.667,-137.4,2753.1,481.1,1.8200290275761974
TUR GR Equity     ,Frankfurt,TURBON AG,Office Automation&Equip,9.644739999999999,6.9644179229480745,38.2,57.59,56.510000000000005,1.08,46.68000000000001,19.39,28.37,122.8,-0.4800000000000004,6.7,9.690000000000001,4.704739999999999,-4.46,-4.94,0.2978,4.03,0.50849,0.9216255442670538,0.0875,0.0187532557735718,0.3573200992555831,-1.050004888686729,0.032817589576547235,0.03831221498371335,9.478908188585608,1.3464927740571027,0.31107491856677527,5.831785345717234,8.434328358208957,1.205820770519263,0.4601791530944626,0.14205146281283046,0.10078706083976004,0.3366903976384789,0.5075916230366492,0.6834684525907649,6.767676767676768,8.75,50.849,0.635,38200000,6.7,29.78,-2.51,2.99,4.03,19.39,0.99,122.8,4.46,Office Automation&Equip,,-1.44,28.37,1.08,0.9216255442670538
TVO GR Equity     ,Xetra,TV-LOONLAND AG,Broadcast Serv/Program,24.071423,6.036716718549716,12.73946,33.96946,28.119459999999997,5.85,48.76,21.23,33.38,20.03,-7.9399999999999995,1.81,9.91,1.81,-0.84,-8.78,0,0.6700000000000002,0.6185,1.2554426705370103,0.00,0.17221351178381994,0.00,-4.850828729281767,-0.3729405891163255,0.09036445332001997,0,0.38164949071300175,0.6360189715426859,2.837483350151362,15.535613259668507,0.6220373557956418,1.403867199201198,0.02007189934092271,0.037120590648072195,0.6249731376359825,1.6664756590938707,0.6360095865787897,1.5877192982456143,,61.85,0.865,12739460,1.81,-744.83,-0.16,8.1,-7.47,21.23,1.14,20.03,0.84,Broadcast Serv/Program,,,33.38,5.85,1.2554426705370103
HVB GR Equity     ,Frankfurt,UESTRA HANNOVERSCHE VERKEHRS,Transport-Services,18.03,7.389077406303233,124.344,177.954,166.734,11.22,176.61999999999998,53.61,134.23,151.57,-24.53,-6.5,18.03,-6.5,0,-24.53,0,-10.14,0.46941000000000005,0.5152394775036284,0.00,0.06305000168582893,0.00,0.00,0,-0.04288447581975325,0,0.9263502942710273,0.820373424820215,9.247587354409317,0,0.9473701022146509,1.1000461832816522,-0.07554198018326753,-0.03680217415921187,0.3012576283758724,0.4311426365566493,0.3993891082470387,0.00,,46.941,0.355,124344000,-6.5,-0.01,,24.53,,53.61,3.64,151.57,,Transport-Services,,,134.23,11.22,0.5152394775036284
UMS GR Equity     ,Xetra,UMS UNITED MEDICAL SYS INTL,Medical Imaging Systems,3.2580460000000007,0.4470033750936613,15.88293,60.372930000000004,56.012930000000004,4.36,62.370000000000005,44.49,22.24,62.74,-1.7100000000000009,2.63,12.600000000000001,2.378046,0.83,-0.8800000000000009,0.0958,0.15371399999999993,0.6693300000000001,1.339622641509434,0.00,0.07221779694972565,0.00,-0.3700517147271335,-0.040484539368823715,0.03790318775900542,0,0.7141605215827339,0.25315476569971307,4.4454706349206345,21.29769201520913,0.9047344522703432,0.8927786101370737,0.006911600719424458,0.03812804232804232,0.7369196757553427,2.801120448179272,2.00044964028777,1.0691056910569106,,66.933,0.923,15882930,2.63,9.58,-8.26,9.97,-2.54,44.49,2.46,62.74,-0.83,Medical Imaging Systems,,0,22.24,4.36,1.339622641509434
ITR GR Equity     ,Stuttgart,UNILOG INTEGRATA TRAINING AG,Commercial Services,-4.53,-3.8836790763968074,14.7,16.38,12.79,3.59,5.18,1.68,7.09,31.19,-1.49,-1.86,0.4099999999999999,-1.7251500000000002,4.16,2.67,0.0725,-1.7251500000000002,0.27953,0.7939042089985487,0.00,0.21916971916971917,0.00,0.00,-0.05546649567168964,-0.05531099711445977,0,2.073342736248237,0.4713049054184033,31.195121951219516,0,1.8677309007981755,0.4100673292722026,-0.24332157968970383,-0.3330405405405406,0.10256410256410256,0.11428571428571428,0.23695345557122707,0.00,,27.953,0.547,14700000,-1.86,7.25,-0.78,2.27,-1.73,1.68,0,31.19,-4.16,Commercial Services,,-0.09,7.09,3.59,0.7939042089985487
UTDI GR Equity     ,Xetra,UNITED INTERNET AG-REG SHARE,Internet Fi0.00ncial Svcs,46.369127999999996,46.3476285046729,1218.84,1224.84,1171.98,52.86,84.10000000000001,6,130.96,415.02,3.5500000000000007,62.48,86.1,37.869127999999996,-12.05,-8.5,0.39390000000000003,38.22,0.31707,1.8055152394775038,0.00,0.043156657196041934,0.7480376766091053,-0.22445724126523328,0.09209194737603008,0.09124651342103994,31.89010989010989,9.306963958460598,2.936822321815816,13.611846689895472,18.757682458386686,8.94304906542056,2.8239121006216568,0.2918448381185094,0.45028689655172405,0.004898599000685804,0.0049227133996258745,0.04581551618814905,138.84444444444443,,31.707,1.244,1218840000,62.48,39.39,-27.17,23.62,38.22,6,0.45,415.02,12.05,Internet Fi0.00ncial Svcs,20,-28.59,130.96,52.86,1.8055152394775038
ULC GR Equity     ,Xetra,UNITED LABELS AG,Commercial Services,1.21,0.9805245998814462,27.4,32.15,29.61,2.54,31.199999999999996,4.75,28.99,39.2,-0.5599999999999999,-0.42,0.8,-0.42,-1.07,-1.63,0,-0.42,0.6267900000000001,1.034833091436865,0.00,0.07900466562986004,0.00,0.00,-0.026785714285714284,-0.010714285714285713,0,0.9451535012073129,0.6989795918367346,37.012499999999996,0,0.9528749259039716,0.7553571428571428,-0.014487754398068299,-0.013461538461538462,0.14774494556765164,0.17335766423357665,0.16384960331148674,0.00,,62.679,0.713,27400000,-0.42,-38.91,-0.66,1.22,-1.05,4.75,,39.2,1.07,Commercial Services,,,28.99,2.54,1.034833091436865
OSP2 GR Equity     ,Xetra,USU SOFTWARE AG,B2B/E-Commerce,-7.859999999999999,-7.824095999999999,33.47733,33.47733,25.817330000000002,7.66,59,0,66.66,19.06,-0.8099999999999999,-4.08,-3.13,-4.044096,4.59,3.78,0.0088,-4.044096,0.42103,0.6531204644412192,0.00,0.2288115569551096,0.00,0.00,-0.3798530954879329,-0.21217712486883525,0,0.5022101710171017,1.75641815320042,0,0,0.5022101710171017,1.3545293809024137,-0.06066750675067507,-0.068544,0,0,0,0.00,,42.103,0.45,33477330,-4.08,0.88,-0.14,0.95,-7.24,0,,19.06,-4.59,B2B/E-Commerce,,,66.66,7.66,0.6531204644412192
USA GR Equity     ,Xetra,UTIMACO SAFEWARE AG,Computer Data Security,2.8463179999999997,2.8409423076923077,86.53716,86.60716,70.17715999999999,16.43,4.370000000000001,0.07,20.73,26.92,0.3700000000000001,2.98,3.69,2.98,-0.09,0.28000000000000014,0,3.12,0.54927,1.2525399129172714,0.00,0.1897071789445584,0,0.0939597315436242,0.11589895988112926,0.11069836552748885,27.73626923076923,4.174489146164978,3.2146047548291232,19.018200542005417,23.549382550335565,4.163805769230769,2.606878157503714,0.15050651230101303,0.6819221967963385,0.0008082472626974492,0.0008089010547607526,0.0033767486734201644,5.228070175438597,,54.927,0.863,86537160,2.98,-4.91,-1.08,0.71,3.12,0.07,0.57,26.92,0.09,Computer Data Security,,,20.73,16.43,1.2525399129172714
UZU GR Equity     ,Frankfurt,UZIN UTZ AG,Bldg&Construct Prod-Misc,5.023111999999999,4.045875232774674,58,70.85,66.86999999999999,3.98,38.980000000000004,12.85,30.11,103.39,-1.2399999999999998,4.88,7.49,2.9031119999999997,-0.88,-2.1199999999999997,0.40509999999999996,2.56,0.38826,0.4339622641509434,-0.1379,0.056175017642907554,0.9375,-0.7302508480554659,0.024760615146532546,0.0280792339684689,22.65625,1.9262703420790435,0.560982686913628,8.927903871829104,13.702868852459014,1.6492085661080074,0.6467743495502466,0.08502158751245434,0.0744769625448948,0.18136908962597037,0.22155172413793103,0.4267685154433743,7.072463768115942,-13.79,38.826,0.299,58000000,4.88,40.51,-1.37,2.61,2.56,12.85,0.69,103.39,0.88,Bldg&Construct Prod-Misc,,-2.4,30.11,3.98,0.4339622641509434
VRI GR Equity     ,Xetra,VARETIS AG,Telecom Services,12.969999999999999,12.945022476501839,26.22,26.259999999999998,10.059999999999999,16.2,8.27,0.04,24.43,17.07,-0.69,-2.31,-1.44,-2.31,-14.59,-15.28,0,-2.31,0.40895000000000004,1.149492017416546,0.00,0.6169078446306169,0.00,0.00,-0.27006444053895723,-0.13532513181019332,0,1.0732705689725748,1.5360281195079086,0,0,1.073150796894156,0.5893380199179847,-0.09455587392550144,-0.27932285368802906,0.0015232292460015235,0.0015255530129672007,0.001637331150225133,0.00,,40.895,0.792,26220000,-2.31,-62.32,-0.18,0.87,-4.61,0.04,,17.07,14.59,Telecom Services,,,24.43,16.2,1.149492017416546
VAR GR Equity     ,Frankfurt,VARTA AG,Batteries/Battery Sys,9.75,-5.373129389729984,193.7245,203.7545,68.93450000000001,134.82,-70.75,10.03,54.04,190.17,-2.9400000000000013,-7.07,5.140000000000001,-7.07,-13.88,-16.82,0,-19.560000000000002,0.18981,0.5820029027576198,0.00,0.6616786377724172,0.00,0.00,-0.006310143555765894,-0.03717726244938739,0,3.584835307179867,1.018691171057475,13.4113813229572,0,3.180185734353052,0.36248882578745345,-0.36195410806809775,0.00,0.04922590666709201,0.05177455613513004,0.18560325684678014,0.00,,18.981,0.401,193724500,-7.07,-147.09,-9.27,12.21,-1.2,10.03,12.49,190.17,13.88,Batteries/Battery Sys,,-267.15,54.04,134.82,0.5820029027576198
VTT GR Equity     ,Frankfurt,VATTENFALL EUROPE AG,Electric-Integrated,1126.7356,552.8035435733285,6238.169,7374.5689999999995,7266.468999999999,108.1,4328.1,1136.4,3299.8,8455.9,-738.5,321.2,1484.4,321.2,33.5,-705,0,28.399999999999977,0.10926999999999999,0.5834542815674892,0.00,0.014658483770373563,0.00,-2.1948941469489416,-0.016414574439149,0.037985312030653154,0,1.8904688162918963,0.7377297508248679,4.895222985718134,22.622879825653797,1.662361705964564,0.8593371492094277,0.00860658221710406,0.07421270303366373,0.15409714113462092,0.1821688383241942,0.3443845081520092,1.0969945355191255,,10.927,0.402,6238169000,321.2,-31.3,-424.7,1163.2,-138.8,1136.4,292.8,8455.9,-33.5,Electric-Integrated,,-83.2,3299.8,108.1,0.5834542815674892
